date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:17:10	5352/5352	---MCZ	200	added ('OK')	text/html	etag:W/%22608aaf5d-14e8%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/register-2.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/register-2.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:10	2577/2577	---MCZ	200	added ('OK')	text/html	etag:W/%22608aaf5d-a11%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/lock-screen.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/lock-screen.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:10	2667/2667	---MCZ	200	added ('OK')	text/html	etag:W/%22608aaf5d-a6b%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/error-404.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/error-404.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:10	2642/2642	---MCZ	200	added ('OK')	text/html	etag:W/%22608aaf5d-a52%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/error-500.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/error-500.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:11	30786/30786	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-7842%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/blank-page.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/blank-page.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:11	41779/41779	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-a333%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/profile.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/profile.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:11	44709/44709	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-aea5%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/faq.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/faq.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:11	50916/50916	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-c6e4%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/faq-2.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/faq-2.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:12	35239/35239	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-89a7%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/news-grid.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/news-grid.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:12	38230/38230	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-9556%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/timeline.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/timeline.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:12	37218/37218	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-9162%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/search-results.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/search-results.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:12	39080/39080	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-98a8%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/portfolio.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/portfolio.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:12	35564/35564	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-8aec%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/invoice.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/invoice.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:13	35112/35112	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-8928%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/pricing-table.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/pricing-table.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:13	51209/51209	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-c809%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/orders.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/samples/orders.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:13	46640/46640	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-b630%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/email.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/email.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:13	33413/33413	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-8285%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/calendar.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/calendar.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:14	33281/33281	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-8201%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/todo.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/todo.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:14	35996/35996	---MCZ	200	added ('OK')	text/html	etag:W/%22612c8ee4-8c9c%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/gallery.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/apps/gallery.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:14	3961/3961	---MCZ	200	added ('OK')	text/html	etag:W/%2261274a43-f79%22	https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/documentation/documentation.html	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/documentation/documentation.html	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:15	189760/189760	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261274a43-2e540%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/js/vendor.bundle.base.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/js/vendor.bundle.base.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:15	173077/173077	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-2a415%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/chart.js/Chart.min.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/chart.js/Chart.min.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:15	450276/450276	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-6dee4%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/datatables.net/jquery.dataTables.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/datatables.net/jquery.dataTables.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:15	4706/4706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261274a43-1262%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/datatables.net-bs4/dataTables.bootstrap4.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/datatables.net-bs4/dataTables.bootstrap4.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:16	12550/12550	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-3106%22	https://www.bootstrapdash.com/demo/skydash/template/js/dataTables.select.min.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/dataTables.select.min.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:16	185/185	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-b9%22	https://www.bootstrapdash.com/demo/skydash/template/js/off-canvas.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/off-canvas.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:16	806/806	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-326%22	https://www.bootstrapdash.com/demo/skydash/template/js/hoverable-collapse.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/hoverable-collapse.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:16	5768/5768	---MCZ	200	added ('OK')	application/javascript	etag:W/%22612c8ee4-1688%22	https://www.bootstrapdash.com/demo/skydash/template/js/template.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/template.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:17	2955/2955	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261274a43-b8b%22	https://www.bootstrapdash.com/demo/skydash/template/js/settings.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/settings.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:17	952/952	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-3b8%22	https://www.bootstrapdash.com/demo/skydash/template/js/todolist.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/todolist.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:17	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261274a43-c31%22	https://www.bootstrapdash.com/demo/skydash/template/js/jquery.cookie.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/jquery.cookie.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:17	23998/23998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261274a43-5dbe%22	https://www.bootstrapdash.com/demo/skydash/template/js/dashboard.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/dashboard.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:17	5951/5951	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-173f%22	https://www.bootstrapdash.com/demo/skydash/template/js/Chart.roundedBarCharts.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/Chart.roundedBarCharts.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/index.html)
06:17:18	10791/10791	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22608aaf5d-2a27%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.eot	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.eot	(from https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/feather.css)
06:17:18	10791/10791	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22608aaf5d-2a27%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.eot?	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfontd41d.eot	(from https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/feather.css)
06:17:19	12936/12936	---M--	200	added ('OK')	application/font-woff	etag:%22608aaf5d-3288%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.woff	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.woff	(from https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/feather.css)
06:17:19	28532/28532	---M--	200	added ('OK')	application/octet-stream	etag:%22608aaf5d-6f74%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.ttf	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.ttf	(from https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/feather.css)
06:17:19	76825/76825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22608aaf5d-12c19%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.svg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/feather/fonts/feather-webfont.svg	(from https://www.bootstrapdash.com/demo/skydash/template/vendors/feather/feather.css)
06:17:19	2874/2874	---M--	200	added ('OK')	image/png	etag:%22608aaf5d-b3a%22	https://www.bootstrapdash.com/demo/skydash/template/images/sprites/jsgrid-icons.png	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/sprites/jsgrid-icons.png	(from https://www.bootstrapdash.com/demo/skydash/template/css/vertical-layout-light/style.css)
06:17:20	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-286bf%22	https://www.bootstrapdash.com/demo/skydash/template/images/auth/login-bg.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/auth/login-bg.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/css/vertical-layout-light/style.css)
06:17:20	212664/212664	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-33eb8%22	https://www.bootstrapdash.com/demo/skydash/template/images/auth/lockscreen-bg.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/auth/lockscreen-bg.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/css/vertical-layout-light/style.css)
06:17:21	275426/275426	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-433e2%22	https://www.bootstrapdash.com/demo/skydash/template/images/auth/register-bg.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/auth/register-bg.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/css/vertical-layout-light/style.css)
06:17:21	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-2b85%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face11.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face11.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:21	11746/11746	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-2de2%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face9.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face9.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:21	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-274f%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face12.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face12.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:22	10400/10400	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-28a0%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face7.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face7.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:22	15062/15062	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-3ad6%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face8.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face8.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:22	13908/13908	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-3654%22	https://www.bootstrapdash.com/demo/skydash/template/images/faces/face15.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/faces/face15.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/widgets/widgets.html)
06:17:23	18563/18563	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-4883%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/10.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/10.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/accordions.html)
06:17:23	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-27c%22	https://www.bootstrapdash.com/demo/skydash/template/js/modal-demo.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/modal-demo.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/modals.html)
06:17:23	21693/21693	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-54bd%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/progressbar.js/progressbar.min.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/progressbar.js/progressbar.min.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/progress.html)
06:17:23	5925/5925	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-1725%22	https://www.bootstrapdash.com/demo/skydash/template/js/progress-bar.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/progress-bar.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/progress.html)
06:17:24	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-1eb%22	https://www.bootstrapdash.com/demo/skydash/template/js/paginate.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/paginate.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/pagination.html)
06:17:24	85814/85814	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-14f36%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/13.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/13.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:25	91894/91894	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Dec%202022%2014:17:24%20GMT	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300X300/12.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300X300/12.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:25	14469/14469	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-3885%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/3.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/3.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:26	44395/44395	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-ad6b%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/4.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/4.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:26	33549/33549	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-830d%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/15.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/15.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:26	24560/24560	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-5ff0%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/5.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/5.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:26	28701/28701	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-701d%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/12.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/12.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:27	91894/91894	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Dec%202022%2014:17:26%20GMT	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300X300/10.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300X300/10-2.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:27	27415/27415	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-6b17%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/14.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/14.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:28	36801/36801	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-8fc1%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/11.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/11.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:28	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-a3e8%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/1.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/1.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:28	43006/43006	---M--	200	added ('OK')	image/jpeg	etag:%22608aaf5d-a7fe%22	https://www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/2.jpg	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/images/samples/300x300/2.jpg	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:28	974/974	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-3ce%22	https://www.bootstrapdash.com/demo/skydash/template/js/tabs.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/tabs.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tabs.html)
06:17:28	809/809	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-329%22	https://www.bootstrapdash.com/demo/skydash/template/js/tooltips.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/tooltips.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
06:17:29	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-327%22	https://www.bootstrapdash.com/demo/skydash/template/js/popover.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/js/popover.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
06:17:29	466/466	---MCZ	200	added ('OK')	text/css	etag:W/%22608aaf5d-1d2%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/dragula/dragula.min.css	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/dragula/dragula.min.css	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/dragula.html)
06:17:29	11396/11396	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608aaf5d-2c84%22	https://www.bootstrapdash.com/demo/skydash/template/vendors/dragula/dragula.min.js	C:/My%20Web%20Sites/Admin%20Pannel/www.bootstrapdash.com/demo/skydash/template/vendors/dragula/dragula.min.js	(from https://www.bootstrapdash.com/demo/skydash/template/demo/vertical-default-light/pages/ui-features/dragula.html)
